//////////////////////////////////////////////////////////////////////////
//SUNNY
//AMBIENT      XXXXXXXX       EMISSION       AMB OBJ        DIR            SKY TOP        SKY BOT        SUNCORE        SUNCORONA      SUNSZ    SPRSZ    SPRBR    SHDW    LTSHD    TREESH    FARCLP    FOGST     LTGRD    LOWCLOUDSRGB    TOPCLOUDRGB    BOTCLDRGB      BLURRGB        WATERRGBA      
//MIDNIGHT
252 249 195    100  90  85     79  61  43     50  43  42    162 167 167     85 195 255    192 168 127    254 170  85    255  98   0    10.6     1.2       1.0     254       0      153       1065.0      28.0    1.0      120  40  40     180 160 180     51  46  34     93  84  32    200 198 176 100
//9AM
228 233 193    100 100 100     90  72  47     52  45  43    185 189 189     80 185 255    179 189 159    254 191 127    255 113   0     9.6     1.2       1.0     254       0      178       1091.0      25.0    1.0      120  40  40     172 208 252     60  54  60     73  95  64    186 204 188 80
//10AM
205 217 191    100 100 100     84  70  42     56  47  44    208 210 210     76 174 254    165 209 190    254 212 170    255 128   0     8.8     1.2       1.0     254       0      203       1116.0      21.0    1.0      120 100 100     180 212 252     52  47  48     53 106  95    171 211 201 80
//11AM
181 201 189    100 100 100     78  68  38     59  51  44    231 232 232     71 164 254    151 229 222    254 233 212    255 128   0     7.8     1.2       1.0     254       0      228       1142.0      17.0    1.0      120 100 100     189 217 251     43  39  37     33 117 128    157 217 213 80
//NOON
158 185 188    100 100 100     73  67  34     63  56  45    255 255 255     67 154 255    138 250 255    254 255 255    255 128   0     6.9     1.2       1.0     254       0      253       1168.0      14.0    1.0      120 100 100     198 223 252     36  33  26     14 128 160    143 224 226 80
//1PM
162 182 177    100 100 100     70  66  44     64  56  46    255 255 254     61 143 239    110 236 242    254 232 212    255 128  60     7.8     1.2       1.0     255       0      247       1194.0      10.0    1.0      120 100 100     209 229 252     34  32  27     12 139 172    143 213 213 80
//2PM
166 179 165    100 100 100     67  65  54     66  56  47    255 255 254     55 133 223     82 222 230    254 209 170    255 125  80     8.6     1.2       1.0     254       0      241       1167.0      12.0    1.0      120 100 100     220 235 253     32  31  29     10 150 185    143 202 201 70
//3PM
171 177 155    100 100 100     65  65  65     67  56  48    255 255 253     49 123 207     54 208 218    254 187 127    254 122  99     9.5     1.2       1.0     254       0      236       1141.0      14.0    1.0      120 100 100     232 242 253     31  31  31      8 161 198    142 191 189 40
//4PM
171 168 132    100 100 100     63  66  68     69  56  49    255 255 253     43 113 192     27 195 206    254 164  84    255 120 120    11.3     1.2       1.0     254       0      230       1114.0      16.0    1.0      120 100 100     243 248 254     31  23  22      6 172 211    142 180 177 40
//5PM
194 186 126    100 100 100     61  68  72     60  48  42    255 255 252    129 131 137    124 156 133    254 141  42    255 120 120    13.1     1.2       1.0     254       0      225       1088.0      17.0    0.4      120 100 100     255 255 255     47  24  22     77 110 105    143 170 166 40
//6PM
183 168 129    100 100 100     38  24  42     51  41  35    254 254 252    216 150  82    222 118  60    255 119   0    255   0   0    14.8     1.2       1.0     254       0      129       1061.0      19.0    0.5      120  40  40     200 171 139     64  25  23    149  49   0    179 149 173 40
//7PM
171 161 139    100 100 100     39  22   5     48  41  36    255 255 253    162 116  84    171  98  60    255 128   0    255   0   0    14.1     1.2       1.0     231      40       33       1035.0      21.0    0.8      120  40  40      77  66  71     98  98  98    143  40   0    156 132 152 50
//8PM
168 161 145     95  95  95     50  32  19     42  39  38    232 229 235    107  83  87    120  79  60    255 128   0    155   0   0    14.2     1.2       1.0     209      60       16       1009.0      23.0    0.9      120  40  40      74  51  47     76  77  81     71 129  92    133 115 132 70
//9PM
166 162 153     95  95  95     60  42  34     35  38  39    210 204 217     54  50  90     70  60  61    255   5   0     55   0   0    14.4     1.2       1.0     188      80        0        982.0      25.0    1.0      100  34  25      50  38  46     55  57  65      0 218 184    110  99 112 80
//10PM
163 163 159     95  95  95     72  53  50     30  37  42    195 192 224     36  33  60     48  41  45    255   5   8      5   8   0    14.6     1.2       1.0     210     100        0        941.0      27.0    1.2       70  27  10      27  26  45     34  38  49      0 234 204     87  82  92 90
//11PM
161 164 166     95  95  95     57  45  50     22  30  36    180 181 232     17  16  29     26  23  29    255   5   0      5   0   0    14.8     1.2       1.0     231     100        0        900.0      28.0    1.3        2   1   0      28  27  40     35  37  46      0 238 205     64  65  72 80
//////////////////////////////////////////////////////////////////////////
//HURRICANE
//AMBIENT      XXXXXXXX       EMISSION       AMB OBJ        DIR            SKY TOP        SKY BOT        SUNCORE        SUNCORONA      SUNSZ    SPRSZ    SPRBR    SHDW    LTSHD    TREESH    FARCLP    FOGST     LTGRD    LOWCLOUDSRGB    TOPCLOUDRGB    BOTCLDRGB      BLURRGB        WATERRGBA      
//MIDNIGHT
149 149 161     34  72  96     21  41  76     23  29  29    120 120 127     40  40  40     29  29  29     64  64  64    138 138 138    13.4     1.5       1.0     168     100        0        360.0    -320.0    1.0       47  23   6      50  50  50      8   8   8      0  98  27     75  75  87 100
//1AM
149 149 166     34  72  96     21  41  75     24  29  29    123 123 129     40  40  40     32  32  32     63  63  63    134 134 133    13.3     1.5       1.0     175     100        0        361.0    -320.0    1.0       30  20   0      50  50  50     10  10  10      0  94  27     82  81  93 100
//2AM
150 150 171     34  72  96     21  42  74     25  29  29    126 126 132     40  40  40     36  36  36     64  64  64    130 130 128    13.1     1.5       1.0     167     100        0        362.0    -320.0    1.0       40  21   2      50  50  50     13  13  13      0  90  27     90  88 100 100
//3AM
151 150 176     17  36  48     21  43  74     26  30  30    129 129 134     40  40  40     40  40  40     64  64  64    126 126 123    13.0     1.5       1.0     160     100        0        364.0    -320.0    1.0       50  23   5      50  50  50     16  16  16      0  87  28     97  95 107 100
//4AM
152 151 182     17  36  48     22  43  73     27  30  30    133 133 136     40  40  40     43  43  43     63  63  63    122 122 118    12.8     1.4       1.0     153     100        0        365.0    -320.0    1.0       60  25   7      75  75  75     19  19  19      0  83  28    105 102 114 100
//5AM
152 151 187     34  72  96     22  44  72     28  31  31    136 136 139     40  40  40     47  47  47     64  64  64    118 118 112    12.7     1.4       1.0     146     100        0        367.0    -320.0    1.0       70  27  10     100 100 100     21  21  21      0  80  28    112 109 121 100
//6AM
153 152 192     34  72  96     22  45  72     30  32  32    139 139 142     40  40  40     51  51  51     64  64  64    114 114 108    12.6     1.5       1.0     139     100        0        368.0    -320.0    0.8      100  34  25     125 125 125     24  24  24      0  77  29    120 116 128 100
//7AM
154 152 197     34  72  96     22  45  71     44  46  46    142 142 144     40  40  40     54  54  54     63  63  63    110 110 102    11.8     1.3       1.0     131      80        0        369.0    -319.0    0.8      120  40  40     150 150 150     27  27  27      0  73  29    128 122 134 100
//8AM
154 152 202     85  85  85     22  46  70     46  48  48    145 145 146     60  60  60     58  58  58     64  64  64    106 106  97    11.1     1.1       1.0     124      50        0        371.0    -319.0    0.6      120  40  40     150 150 150     30  30  30      0  69  29    135 129 141 90
//9AM
155 153 208     85  85  85     23  47  70     49  51  51    149 149 149     80  80  80     62  62  62     64  64  64    102 102  93    10.3     1.0       1.0     117      50        0        372.0    -319.0    0.6      120  40  40     150 150 150     32  32  32      0  66  30    143 136 148 90
//10AM
156 153 213     85  85  85     23  47  69     52  53  53    152 152 151     70  70  70     65  65  65     63  63  63     98  98  87     9.5     0.8       1.0     110      50        0        373.0    -319.0    0.6      120 100 100     150 150 150     35  35  35      0  62  30    150 143 155 90
//11AM
157 154 218     85  85  85     23  48  68     55  56  56    155 155 154     61  61  61     69  69  69     64  64  64     94  94  82     8.8     0.6       1.0     103      50        0        375.0    -319.0    0.6      140 116 106     150 150 150     38  38  38      0  59  30    158 150 162 90
//NOON
158 155 224     85  85  85     24  49  68     59  59  59    159 159 157     52  52  52     73  73  73     64  64  64     91  91  78     8.1     0.5       1.0      96      50        0        376.0    -319.0    0.6      161 132 112     150 150 150     41  41  41      0  56  31    166 157 169 80
//1PM
174 170 234     85  85  85     27  48  68     57  57  57    177 177 166     56  56  56     69  69  69     64  64  64     94  94  83     8.5     0.5       1.0     102      50        0        375.0    -306.0    0.6      150 124 109     150 150 150     38  38  38      0  59  30    158 150 162 70
//2PM
189 184 244     85  85  85     30  48  68     55  56  56    196 196 176     61  61  61     65  65  65     64  64  64     98  98  88     8.8     0.6       1.0     108      50        0        373.0    -292.0    0.6      140 116 106     150 150 150     35  35  35      0  63  30    150 143 155 100
//3PM
206 200 255     85  85  85     33  49  69     53  55  55    215 215 186     66  66  66     62  62  62     64  64  64    102 102  93     9.3     0.7       1.0     114      50        0        372.0    -279.0    0.6      130 108 103     150 150 150     32  32  32      0  66  30    143 136 148 70
//4PM
181 172 234     85  85  85     36  48  69     51  54  54    234 234 196     70  70  70     58  58  58     64  64  64    106 106  98     9.1     0.8       1.0     120      50        0        371.0    -266.0    0.6      120 100 100     150 150 150     30  30  30      0  69  29    135 129 141 70
//5PM
157 144 214     85  85  85     39  48  69     48  53  53    219 219 187     75  75  75     54  54  54     64  64  64    110 110 102     9.0     0.9       1.0     126      50        0        369.0    -253.0    0.6      120  40  40     150 150 150     27  27  27      0  73  29    128 122 134 70
//6PM
133 117 194     85  85  85     43  49  70     47  51  52    205 205 178     80  80  80     51  51  51     64  64  64    114 114 108    14.3     1.0       1.0     132      50        0        368.0    -240.0    0.8      120  40  40     150 150 150     24  24  24      0  77  29    120 116 128 80
//7PM
135 122 188     34  72  92     39  47  71     45  50  51    191 191 170     80  80  80     47  47  47     64  64  64    118 118 112    14.1     1.1       1.0     138      50        0        367.0    -227.0    0.8      120  40  40     150 150 150     21  21  21      0  80  28    112 109 121 80
//8PM
138 127 182     66  97 122     35  46  72     42  49  50    177 177 161     40  40  40     43  43  43     64  64  64    122 122 117    14.0     1.1       1.0     144      80        0        365.0    -214.0    1.0      120  40  40     125 125 125     18  18  18      0  83  28    105 102 114 80
//9PM
141 133 177     66  97 122     32  45  73     40  48  49    162 162 152     40  40  40     40  40  40     64  64  64    126 126 123    13.8     1.2       1.0     150     100        0        364.0    -200.0    1.0      100  34  25     100 100 100     16  16  16      0  87  28     97  95 107 80
//10PM
143 138 171     66  97 122     28  43  73     38  47  48    148 148 144     40  40  40     36  36  36     64  64  64    130 130 127    13.7     1.3       1.0     156     100        0        362.0    -240.0    1.0       82  30  18      75  75  75     13  13  13      0  90  27     90  88 100 100
//11PM
146 143 166     34  72  96     24  42  74     37  46  47    134 134 135     40  40  40     32  32  32     64  64  64    134 134 132    13.5     1.4       1.0     162     100        0        361.0    -280.0    1.0       64  26  12      50  50  50     10  10  10      0  94  27     82  81  93 100
//////////////////////////////////////////////////////////////////////////
//EXTRACOLOURS
//AMBIENT      XXXXXXXX       EMISSION       AMB OBJ        DIR            SKY TOP        SKY BOT        SUNCORE        SUNCORONA      SUNSZ    SPRSZ    SPRBR    SHDW    LTSHD    TREESH    FARCLP    FOGST     LTGRD    LOWCLOUDSRGB    TOPCLOUDRGB    BOTCLDRGB      BLURRGB        WATERRGBA      
// EXTRACOLOUR 1 - PORTLAND SAFEHOUSE
255 224 209     95  95  95      5   5   5    138 129 116    109 109 113      0   0   0      0   0   0    255 255   0      5   0   0     1.0     1.0       1.0       8      99        0       2000.0     100.0    1.5       30  20   0      23  32  33      3   3   3      3   5   0     81  86  78 80
// EXTRACOLOUR 2 - STAUNTON SAFEHOUSE
244 220 206     95  95  95      5   5   5    140 131 115    117 117 123      0   0   0      0   0   0    255 155   0    255   0   0     1.0     1.0       1.0      11     100        0       2000.0     100.0    1.3       30  20   0       0   0   0     31  42  50      7  11   0     96  91  97 80
// EXTRACOLOUR 3 - SHORESIDE SAFEHOUSE
238 209 198     95  95  95     10  10  10    135 127 113    125 125 133      0   0   0      0   0   0    255 128   0    255 128   0     1.0     1.0       1.0      13     100        0       2000.0     100.0    1.2       30  20   0       0   0   0     35  46  50      0   0   0    111  97 117 90
// EXTRACOLOUR 4 - VINCENZO'S SHIP
159 141 117     95  95  95     11  10   6    136 145 121    103  92  99      0   0   0      0   0   0    255 128   0    255   0   0     1.0     1.0       1.0      16     100        0       2000.0     100.0    1.1       30  20   0       0   0   0     33  42  50     35  24  89    126 103 136 90
// EXTRACOLOUR 5 - MARIA'S APARTEMENT
204 178 171     95  95  95      9   7   4    162 159 159    108 108 116      0   0   0      0   0   0    255 128   0    255 128   0     1.0     1.0       1.0      12     100        0       2000.0     100.0    1.0       30  20   0       0   0   0     50  30   0     15  17  45    142 109 156 90
// EXTRACOLOUR 6 - VINCENZO'S WAREHOUSE
255 255 255     95  95  95      0   0   0    171 167 167    154 154 165      0   0   0      0   0   0    255 128   0    255   0   0     8.4     1.0       1.0       9     100        0       2000.0     100.0    0.9       70  27  10       0   0   0     50  43  36      0   0   0    157 115 175 100
// EXTRACOLOUR 7 - SAL'S OFFICE
205 191 174     90  90  90      6   1   1    177 146 146    154 122  98      0   0   0      0   0   0    255 128   0    255 128   0     8.4     1.0       0.9       6     100        0       2000.0     100.0    0.8      100  34  25      50  50  50    120  92  88      0   0   0    172 121 195 100
// EXTRACOLOUR 8 - DONALD LOVE'S OFFICE
143 127 112     90  90  90     11  11  11    156 146 156    223 223 223      0   0   0      0   0   0    255 128   0    255   0   0     7.4     1.0       0.8       2      50        0       2000.0     100.0    0.5      120  40  40     100  90 100    180 100 100      0   0   0    188 127 215 90
// EXTRACOLOUR 9 - CHURCH
215 191 190    100  90  85     11   3   3    150 131 131    205 200 200      0   0   0      0   0   0    255 128   0    255 128   0     4.4     1.0       0.7     255       0        0       2000.0     100.0    1.0      120  40  40     180 160 180    159 142 106      7   7   7    173 129 217 100
// EXTRACOLOUR 10 - TOSHIKO'S APARTEMENT
123 119 109     100 100 100     4   0   0    212 184 184    159 157 157      0   0   0      0   0   0    255 128   0    255   0   0     4.4     1.0       0.3     252       0        0        236.0     119.0    1.0        0   0   0       0   0   0      0   0   0      0   0   0    158 132 219 80
// EXTRACOLOUR 11
201 181 180     100 100 100     0   0   0     20  14  14    114 114 114      0   0   0      0   0   0    255 128   0    255 128   0     2.5     1.0       0.3     248       0        0       2000.0      10.0    1.0      120 100 100     230 249 255     90 126 140      0  22  19    143 135 222 80
// EXTRACOLOUR 12 - SHORESIDE POLICE HQ
169 152 151     100 100 100     0   0   0    155 161 155    117 125 117      0   0   0      0   0   0    255 128   0    255   0   0     2.5     1.0       0.3     245       0        0       2000.0      10.0    1.0      120 100 100     255 255 255    120 120 120      0  11   9    128 137 224 80
// EXTRACOLOUR 13 - PIKE CREEK FLOPHOUSE
189 171 171     100 100 100     9   4   3    143 148 138    139 139 139      0   0   0      0   0   0    255 128   0    255 128   0     2.5     1.0       0.3     242       0        0       2000.0      10.0    1.0      120 100 100     255 255 255    120 120 120     60  27  27    113 140 226 80
// EXTRACOLOUR 14 - DONALD LOVE'S MANSION
140 128 127     100 100 100     4   4   4    177 159 154    185 162 142      0   0   0      0   0   0    255 128   0    255   0   0     2.5     1.0       0.3     239       0        0       2000.0      10.0    1.0      120 100 100     255 255 255    120 120 120     32  26   0     99 143 229 80
// EXTRACOLOUR 15
138 127 126     100 100 100     5   5   5    105  93  89    255 255 255      0   0   0      0   0   0    255 128   0    255 128 120     2.5     1.0       0.3     241       0        0       2000.0      10.0    1.0      120 100 100     255 255 255    120 120 120     28  22   0    125 147 211 70
// EXTRACOLOUR 16 - SAWMILL
136 126 125     100 100 100     7   7   7    133 127 125    255 255 255      0   0   0      0   0   0    255 128   0    255 120 120     2.5     1.0       0.3     243       0        0       2000.0      10.0    1.0      120 100 100     255 255 255    120 120 120     24  18   0    152 151 194 40
// EXTRACOLOUR 17
134 125 124     100 100 100     9   9   9    161 161 161    255 255 255      0   0   0      0   0   0    255 128   0    255 120 120     2.8     1.0       0.3     246       0        0       2000.0      10.0    1.0      120 100 100     255 255 255    146 106 104     20  15   0    179 155 176 40
// EXTRACOLOUR 18
132 124 123     100 100 100    11  11  11    145 144 142    255 253 250      0   0   0      0   0   0    255 128   0    255 120 120     7.0     1.0       0.8     248       0        0       2000.0      10.0    0.4      120 100 100     255 255 255    173  93  88     15  12   0    206 159 159 40
// EXTRACOLOUR 19
130 123 123     100 100 100    13  13  13    130 128 124    255 255 170      0   0   0      0   0   0    255 128   0    255   0   0     7.5     1.0       0.9     250       0        0       2000.0      10.0    0.5      120  40  40     172 172 140    200  80  72     11   9   0    233 163 142 40
// EXTRACOLOUR 20
128 123 122     100 100 100    15  15  15    114 111 106    215 125 147      0   0   0      0   0   0    255 128   0    255   0   0     7.5     1.0       1.0     253      40        0       2000.0      10.0    0.8      120  40  40     148 168 168    200 117  88      7   6   0    207 150 131 50
// EXTRACOLOUR 21
126 122 122      95  95  95    17  17  17     99  95  88    102 102 103      0   0   0      0   0   0    255 128   0    155   0   0     2.0     1.0       1.0     255      60        0       2000.0      10.0    0.9      120  40  40     111  91  78    150 119 109      3   3   0    182 137 120 70
// EXTRACOLOUR 22
124 121 121      95  95  95    19  19  19     84  78  70    102 102 103      0   0   0      0   0   0    255   5   0     55   0   0     2.5     1.0       1.0       1      80        0       2000.0      10.0    1.0      100  34  25     100  85  82     69  56  52      0   0   0    157 124 110 80
// EXTRACOLOUR 23
122 120 120      95  95  95    21  21  21     68  62  52    102 102 103      0   0   0      0   0   0    255   5   8      5   8   0     1.0     1.0       1.0       4     100        0       2000.0      10.0    1.2       70  27  10      45  52  53     52  64  67      0   0   0    131 111  99 90
// EXTRACOLOUR 24
120 120 120      95  95  95    23  23  23     53  45  34    102 102 103      0   0   0      0   0   0    255   5   0      5   0   0     1.0     1.0       1.0       6     100        0       2000.0      10.0    1.3       30  20   0      23  32  33     30  33  34      0   0   0    106  98  88 80
//////////////////////////////////////////////////////////////////////////
//SNOW
//AMBIENT      XXXXXXXX       EMISSION       AMB OBJ        DIR            SKY TOP        SKY BOT        SUNCORE        SUNCORONA      SUNSZ    SPRSZ    SPRBR    SHDW    LTSHD    TREESH    FARCLP    FOGST     LTGRD    LOWCLOUDSRGB    TOPCLOUDRGB    BOTCLDRGB      BLURRGB        WATERRGBA      
//MIDNIGHT
159 184 255     40  40  40     44  44  70    128 128 128    200 200 210     50  50  50     50  50  50     10  10   0     10   0   0     1.0     1.7       1.0      57      50        0        150.0    -150.0    1.0       30  20   0       0   0   0      0   0   0      0   6  13    166 166 166 110
//1AM
121 140 188     40  40  40     65  65  82    128 128 128    200 200 214     50  50  50     50  50  50     10  10   0     10   0   0     1.0     1.7       1.0      67      50        0        150.0    -200.0    1.0       30  20   0       0   0   0      0   0   0      0   5  13    158 158 158 110
//2AM
84   97 121     40  40  40     86  86  95    127 127 127    200 200 210     55  55  58     57  58  62     10  10   0     10   0   0     1.0     1.7       1.0      77      50        0        150.0    -200.0    1.0       30  20   0       0   0   0      0   0   0      0   5  13    150 150 150 110
//3AM
47   55  55     40  40  40    108 108 108    128 128 128    200 200 210     60  60  66     64  66  75     10  10   0     10   0   0     1.0     1.6       1.0      88      50        0        150.0    -200.0    1.0       30  20   0       0   0   0      0   0   0      0   5  13    142 142 142 110
//4AM
75   64  64     40  40  40    105 105 105    128 128 128    200 200 210     66  66  73     72  74  87     10  10   0     10   0   0     1.0     1.6       1.0      98      50        0        150.0    -200.0    1.0       30  20   0       0   0   0      0   0   0      0   5  13    134 134 134 110
//5AM
103  73  73     40  40  40    101 101 101    127 127 127    207 207 210     71  71  81     79  82 100     10  10   0     10   0   0     1.0     1.5       1.0     109      50        0        150.0    -200.0    1.0       70  27  10       0   0   0      0   0   0      0   5  13    126 126 126 110
//6AM
132  83  83     40  40  40     99  99  99    128 128 128    215 215 210     77  77  90     87  91 113     10  10   0     10   0   0     8.0     1.5       1.0     119      50        0        150.0    -200.0    0.8      100  34  25       0   0   0      0   0   0      0   5  14    118 118 118 110
//7AM
114  83  83     40  40  40     99  96  98    128 128 128    215 215 210     88  88  95     93  95 106     10  10   0     10   0   0     2.5     1.5       1.0     130      50        0        150.0    -200.0    0.6      120  40  40       0   0   0      0   0   0      0   4  14    110 110 110 110
//8AM
95   84  84     40  40  40    100  94  96    127 127 127    215 215 215    100 100 100    100 100 100     10  10   0     10   0   0     2.5     1.4       1.0     140      50        0        150.0    -100.0    0.5      120  40  40       0   0   0      0   0   0      0   4  14    102 102 102 110
//9AM
78   86  86     40  40  40    101  92  96    128 128 128    215 215 215    130 130 130    130 130 130     10  10   0     10   0   0     2.0     1.4       1.0     151      50        0        190.0     -50.0    0.4      120  40  40       0   0   0      0   0   0      0   4  14     94  94  94 110
//10AM
90   93 107     40  40  40     87  91  98    128 128 128    215 215 215    130 130 130    130 130 130     10  10   0     10   0   0     1.0     1.3       1.0     161      50        0        220.0     -50.0    0.3      120 100 100       0   0   0      0   0   0      0   4  14     86  86  86 110
//11AM
101 101 128     40  40  40     73  90 101    128 128 128    215 215 215    180 180 180    180 180 180     10  10   0     10   0   0     1.0     1.3       1.0     172      50        0        250.0     -50.0    0.3      120 100 100       0   0   0      0   0   0      0   4  14     78  78  78 110
//NOON
114 110 150     40  40  40     60  90 104    128 128 128    215 215 215    180 180 180    180 180 180     10  10   0     10   0   0     1.0     1.2       1.0     182      50        0        250.0     -30.0    0.3      120 100 100       0   0   0      0   0   0      0   4  15     71  71  71 110
//1PM
117 116 158     40  40  40     58  86 101    128 128 128    215 215 215    180 180 180    180 180 180     10  10   0     10   0   0     1.0     1.3       1.0     193      50        0        250.0     -30.0    0.3      120 100 100       0   0   0      0   0   0      0   4  14     78  78  78 110
//2PM
121 122 167     40  40  40     57  82  98    128 128 128    215 215 215    180 180 180    180 180 180     10  10   0     10   0   0     1.5     1.3       1.0     203      50        0        250.0     -30.0    0.3      120 100 100       0   0   0      0   0   0      0   4  14     86  86  86 110
//3PM
125 128 176     40  40  40     56  78  95    128 128 128    215 215 215    180 180 180    180 180 180     10  10   0     10   0   0     2.5     1.4       1.0     214      50        0        250.0     -30.0    0.3      120 100 100       0   0   0      0   0   0      0   4  14     94  94  94 110
//4PM
129 134 185     40  40  40     54  74  92    128 128 128    215 215 215    180 180 180    180 180 180     10  10   0     10   0   0     2.7     1.4       1.0     224      50        0        250.0     -30.0    0.4      120 100 100       0   0   0      0   0   0      0   4  14    102 102 102 110
//5PM
132 140 193     40  40  40     53  70  89    128 128 128    215 213 210    180 180 180    180 180 180     10  10   0     10   0   0     3.0     1.5       1.0     235      50        0        200.0     -50.0    0.5      120  70  70       0   0   0      0   0   0      0   4  14    110 110 110 110
//6PM
136 147 202     40  40  40     52  67  87    128 128 128    215 215 210    130 130 130    130 130 130     10  10   0     10   0   0     3.5     1.5       1.0     209      50        0        190.0     -60.0    0.6      120  40  40       0   0   0      0   0   0      0   5  14    118 118 118 110
//7PM
140 153 211     40  40  40     50  63  84    128 128 128    205 205 207    100 100 105    100 100 105     10  10   0     10   0   0     3.5     1.5       1.0     184      50        0        150.0     -70.0    0.8      120  40  40       0   0   0      0   0   0      0   5  13    126 126 126 110
//8PM
143 159 219     40  40  40     49  59  81    128 128 128    204 202 207    100 100 105    100 100 100     10  10   0     10   0   0     2.0     1.6       1.0     158      50        0        150.0     -80.0    1.0      120  40  40       0   0   0      0   0   0      0   5  13    134 134 134 110
//9PM
147 165 228     40  40  40     48  55  78    128 128 128    205 202 207     80  80  80     80  80  80     10  10   0     10   0   0     2.5     1.6       1.0     133      50        0        150.0    -100.0    1.0      100  34  25       0   0   0      0   0   0      0   5  13    142 142 142 110
//10PM
151 171 237     40  40  40     46  51  75    128 128 128    205 208 200     60  60  60     60  60  60     10  10   0     10   0   0     1.0     1.7       1.0     107      50        0        150.0    -100.0    1.0       70  27  10       0   0   0      0   0   0      0   5  13    150 150 150 110
//11PM
155 177 246     40  40  40     45  47  72    127 127 127    202 204 205     50  50  50     50  50  50     10  10   0     10   0   0     1.0     1.7       1.0      82      50        0        150.0    -100.0    1.0       30  20   0       0   0   0      0   0   0      0   5  13    158 158 158 110
